"","State","Longitude","Latitude"
"2604","georgia",-85.3936309814453,33.907642364502
"2605","georgia",-85.4050903320312,33.9592094421387
"2606","georgia",-85.4280090332031,34.0795288085938
"2607","georgia",-85.4681167602539,34.2628746032715
"2608","georgia",-85.525405883789,34.5837326049805
"2609","georgia",-85.5426025390625,34.6181106567383
"2610","georgia",-85.5884399414062,34.8415641784668
"2611","georgia",-85.6113510131836,34.9790725708008
"2612","georgia",-85.6113510131836,34.9790725708008
"2613","georgia",-85.456657409668,34.9790725708008
"2614","georgia",-85.3649826049805,34.9790725708008
"2615","georgia",-85.273307800293,34.9790725708008
"2616","georgia",-84.992561340332,34.9790725708008
"2617","georgia",-84.826400756836,34.9848022460938
"2618","georgia",-84.7748336791992,34.9848022460938
"2619","georgia",-84.6315994262695,34.9848022460938
"2620","georgia",-84.3279266357422,34.9848022460938
"2621","georgia",-84.3221969604492,34.996265411377
"2622","georgia",-84.3221969604492,34.996265411377
"2623","georgia",-84.3221969604492,34.9905319213867
"2624","georgia",-84.1445846557617,34.9790725708008
"2625","georgia",-84.0185317993164,34.9790725708008
"2626","georgia",-83.9497756958008,34.9790725708008
"2627","georgia",-83.5830841064453,34.9905319213867
"2628","georgia",-83.5143280029297,34.9905319213867
"2629","georgia",-83.1361770629883,34.996265411377
"2630","georgia",-83.1075286865234,34.9905319213867
"2631","georgia",-83.1075286865234,34.9905319213867
"2632","georgia",-83.1304473876953,34.9618835449219
"2633","georgia",-83.1419067382812,34.93896484375
"2634","georgia",-83.182014465332,34.9160461425781
"2635","georgia",-83.3080596923828,34.812915802002
"2636","georgia",-83.3252563476562,34.7899971008301
"2637","georgia",-83.3538970947266,34.7441596984863
"2638","georgia",-83.365364074707,34.7269744873047
"2639","georgia",-83.365364074707,34.7040557861328
"2640","georgia",-83.3481674194336,34.6754035949707
"2641","georgia",-83.3137969970703,34.663948059082
"2642","georgia",-83.2736892700195,34.6181106567383
"2643","georgia",-83.2450408935547,34.6181106567383
"2644","georgia",-83.2049331665039,34.6123809814453
"2645","georgia",-83.182014465332,34.6009216308594
"2646","georgia",-83.1590957641602,34.5837326049805
"2647","georgia",-83.1075286865234,34.5264358520508
"2648","georgia",-83.0616912841797,34.4977912902832
